date,orgn fs1,orgn fs2,orgn fs3,orgn gw1,orgn gw2,orgn gw3
8/3/2021,5.76E-09,5.76E-09,5.76E-09,5.76E-09,5.76E-09,5.76E-09
8/4/2021,5.13E-09,5.13E-09,5.13E-09,5.13E-09,5.13E-09,5.13E-09
8/5/2021,5.93E-09,5.93E-09,5.93E-09,5.93E-09,5.93E-09,5.93E-09
8/6/2021,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09
8/7/2021,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09
8/8/2021,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09
8/9/2021,5.62E-09,5.62E-09,5.62E-09,5.62E-09,5.62E-09,5.62E-09
8/10/2021,4.86E-09,4.86E-09,4.86E-09,4.86E-09,4.86E-09,4.86E-09
8/11/2021,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09
8/12/2021,6.13E-09,6.13E-09,6.13E-09,6.13E-09,6.13E-09,6.13E-09
8/13/2021,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09
8/14/2021,6.25E-09,6.25E-09,6.25E-09,6.25E-09,6.25E-09,6.25E-09
8/15/2021,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09
8/16/2021,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09
8/17/2021,5.73E-09,5.73E-09,5.73E-09,5.73E-09,5.73E-09,5.73E-09
8/18/2021,4.86E-09,4.86E-09,4.86E-09,4.86E-09,4.86E-09,4.86E-09
8/19/2021,4.54E-09,4.54E-09,4.54E-09,4.54E-09,4.54E-09,4.54E-09
8/20/2021,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09
8/21/2021,5.41E-09,5.41E-09,5.41E-09,5.41E-09,5.41E-09,5.41E-09
8/22/2021,4.62E-09,4.62E-09,4.62E-09,4.62E-09,4.62E-09,4.62E-09
8/23/2021,5.48E-09,5.48E-09,5.48E-09,5.48E-09,5.48E-09,5.48E-09
8/24/2021,5.90E-09,5.90E-09,5.90E-09,5.90E-09,5.90E-09,5.90E-09
8/25/2021,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09
8/26/2021,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09
8/27/2021,4.41E-09,4.41E-09,4.41E-09,4.41E-09,4.41E-09,4.41E-09
8/28/2021,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09
8/29/2021,4.05E-09,4.05E-09,4.05E-09,4.05E-09,4.05E-09,4.05E-09
8/30/2021,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09
8/31/2021,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09
9/1/2021,4.37E-09,4.37E-09,4.37E-09,4.37E-09,4.37E-09,4.37E-09
9/2/2021,5.20E-09,5.20E-09,5.20E-09,5.20E-09,5.20E-09,5.20E-09
9/3/2021,5.46E-09,5.46E-09,5.46E-09,5.46E-09,5.46E-09,5.46E-09
9/4/2021,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09
9/5/2021,4.65E-09,4.65E-09,4.65E-09,4.65E-09,4.65E-09,4.65E-09
9/6/2021,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09
9/7/2021,5.33E-09,5.33E-09,5.33E-09,5.33E-09,5.33E-09,5.33E-09
9/8/2021,4.87E-09,4.87E-09,4.87E-09,4.87E-09,4.87E-09,4.87E-09
9/9/2021,4.68E-09,4.68E-09,4.68E-09,4.68E-09,4.68E-09,4.68E-09
9/10/2021,5.66E-09,5.66E-09,5.66E-09,5.66E-09,5.66E-09,5.66E-09
9/11/2021,5.04E-09,5.04E-09,5.04E-09,5.04E-09,5.04E-09,5.04E-09
9/12/2021,5.72E-09,5.72E-09,5.72E-09,5.72E-09,5.72E-09,5.72E-09
9/13/2021,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09
9/14/2021,4.75E-09,4.75E-09,4.75E-09,4.75E-09,4.75E-09,4.75E-09
9/15/2021,4.38E-09,4.38E-09,4.38E-09,4.38E-09,4.38E-09,4.38E-09
9/16/2021,5.10E-09,5.10E-09,5.10E-09,5.10E-09,5.10E-09,5.10E-09
9/17/2021,4.64E-09,4.64E-09,4.64E-09,4.64E-09,4.64E-09,4.64E-09
9/18/2021,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09
9/19/2021,4.62E-09,4.62E-09,4.62E-09,4.62E-09,4.62E-09,4.62E-09
9/20/2021,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09,4.56E-09
9/21/2021,4.35E-09,4.35E-09,4.35E-09,4.35E-09,4.35E-09,4.35E-09
9/22/2021,4.22E-09,4.22E-09,4.22E-09,4.22E-09,4.22E-09,4.22E-09
9/23/2021,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09
9/24/2021,4.03E-09,4.03E-09,4.03E-09,4.03E-09,4.03E-09,4.03E-09
9/25/2021,4.16E-09,4.16E-09,4.16E-09,4.16E-09,4.16E-09,4.16E-09
9/26/2021,3.89E-09,3.89E-09,3.89E-09,3.89E-09,3.89E-09,3.89E-09
9/27/2021,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09
9/28/2021,3.69E-09,3.69E-09,3.69E-09,3.69E-09,3.69E-09,3.69E-09
9/29/2021,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09
9/30/2021,3.85E-09,3.85E-09,3.85E-09,3.85E-09,3.85E-09,3.85E-09
10/1/2021,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09
10/2/2021,4.87E-09,4.87E-09,4.87E-09,4.87E-09,4.87E-09,4.87E-09
10/3/2021,4.21E-09,4.21E-09,4.21E-09,4.21E-09,4.21E-09,4.21E-09
10/4/2021,3.86E-09,3.86E-09,3.86E-09,3.86E-09,3.86E-09,3.86E-09
10/5/2021,3.66E-09,3.66E-09,3.66E-09,3.66E-09,3.66E-09,3.66E-09
10/6/2021,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09
10/7/2021,4.38E-09,4.38E-09,4.38E-09,4.38E-09,4.38E-09,4.38E-09
10/8/2021,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09
10/9/2021,4.53E-09,4.53E-09,4.53E-09,4.53E-09,4.53E-09,4.53E-09
10/10/2021,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09
10/11/2021,4.53E-09,4.53E-09,4.53E-09,4.53E-09,4.53E-09,4.53E-09
10/12/2021,4.21E-09,4.21E-09,4.21E-09,4.21E-09,4.21E-09,4.21E-09
10/13/2021,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09
10/14/2021,3.97E-09,3.97E-09,3.97E-09,3.97E-09,3.97E-09,3.97E-09
10/15/2021,4.08E-09,4.08E-09,4.08E-09,4.08E-09,4.08E-09,4.08E-09
10/16/2021,4.13E-09,4.13E-09,4.13E-09,4.13E-09,4.13E-09,4.13E-09
10/17/2021,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09
10/18/2021,3.68E-09,3.68E-09,3.68E-09,3.68E-09,3.68E-09,3.68E-09
10/19/2021,4.63E-09,4.63E-09,4.63E-09,4.63E-09,4.63E-09,4.63E-09
10/20/2021,4.97E-09,4.97E-09,4.97E-09,4.97E-09,4.97E-09,4.97E-09
10/21/2021,4.45E-09,4.45E-09,4.45E-09,4.45E-09,4.45E-09,4.45E-09
10/22/2021,3.91E-09,3.91E-09,3.91E-09,3.91E-09,3.91E-09,3.91E-09
10/23/2021,3.71E-09,3.71E-09,3.71E-09,3.71E-09,3.71E-09,3.71E-09
10/24/2021,3.55E-09,3.55E-09,3.55E-09,3.55E-09,3.55E-09,3.55E-09
10/25/2021,4.30E-09,4.30E-09,4.30E-09,4.30E-09,4.30E-09,4.30E-09
10/26/2021,4.14E-09,4.14E-09,4.14E-09,4.14E-09,4.14E-09,4.14E-09
10/27/2021,3.78E-09,3.78E-09,3.78E-09,3.78E-09,3.78E-09,3.78E-09
10/28/2021,4.33E-09,4.33E-09,4.33E-09,4.33E-09,4.33E-09,4.33E-09
10/29/2021,3.98E-09,3.98E-09,3.98E-09,3.98E-09,3.98E-09,3.98E-09
10/30/2021,3.73E-09,3.73E-09,3.73E-09,3.73E-09,3.73E-09,3.73E-09
10/31/2021,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09
11/1/2021,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09
11/2/2021,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09
11/3/2021,5.10E-09,5.10E-09,5.10E-09,5.10E-09,5.10E-09,5.10E-09
11/4/2021,5.27E-09,5.27E-09,5.27E-09,5.27E-09,5.27E-09,5.27E-09
11/5/2021,5.35E-09,5.35E-09,5.35E-09,5.35E-09,5.35E-09,5.35E-09
11/6/2021,5.33E-09,5.33E-09,5.33E-09,5.33E-09,5.33E-09,5.33E-09
11/7/2021,5.35E-09,5.35E-09,5.35E-09,5.35E-09,5.35E-09,5.35E-09
11/8/2021,5.22E-09,5.22E-09,5.22E-09,5.22E-09,5.22E-09,5.22E-09
11/9/2021,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09
11/10/2021,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09
11/11/2021,4.28E-09,4.28E-09,4.28E-09,4.28E-09,4.28E-09,4.28E-09
11/12/2021,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09
11/13/2021,3.98E-09,3.98E-09,3.98E-09,3.98E-09,3.98E-09,3.98E-09
11/14/2021,3.71E-09,3.71E-09,3.71E-09,3.71E-09,3.71E-09,3.71E-09
11/15/2021,4.12E-09,4.12E-09,4.12E-09,4.12E-09,4.12E-09,4.12E-09
11/16/2021,4.47E-09,4.47E-09,4.47E-09,4.47E-09,4.47E-09,4.47E-09
11/17/2021,4.68E-09,4.68E-09,4.68E-09,4.68E-09,4.68E-09,4.68E-09
11/18/2021,4.58E-09,4.58E-09,4.58E-09,4.58E-09,4.58E-09,4.58E-09
11/19/2021,4.57E-09,4.57E-09,4.57E-09,4.57E-09,4.57E-09,4.57E-09
11/20/2021,4.55E-09,4.55E-09,4.55E-09,4.55E-09,4.55E-09,4.55E-09
11/21/2021,4.70E-09,4.70E-09,4.70E-09,4.70E-09,4.70E-09,4.70E-09
11/22/2021,4.31E-09,4.31E-09,4.31E-09,4.31E-09,4.31E-09,4.31E-09
11/23/2021,4.45E-09,4.45E-09,4.45E-09,4.45E-09,4.45E-09,4.45E-09
11/24/2021,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09
11/25/2021,4.29E-09,4.29E-09,4.29E-09,4.29E-09,4.29E-09,4.29E-09
11/26/2021,4.00E-09,4.00E-09,4.00E-09,4.00E-09,4.00E-09,4.00E-09
11/27/2021,4.24E-09,4.24E-09,4.24E-09,4.24E-09,4.24E-09,4.24E-09
11/28/2021,3.78E-09,3.78E-09,3.78E-09,3.78E-09,3.78E-09,3.78E-09
11/29/2021,4.22E-09,4.22E-09,4.22E-09,4.22E-09,4.22E-09,4.22E-09
11/30/2021,3.88E-09,3.88E-09,3.88E-09,3.88E-09,3.88E-09,3.88E-09
12/1/2021,4.60E-09,4.60E-09,4.60E-09,4.60E-09,4.60E-09,4.60E-09
12/2/2021,4.98E-09,4.98E-09,4.98E-09,4.98E-09,4.98E-09,4.98E-09
12/3/2021,5.11E-09,5.11E-09,5.11E-09,5.11E-09,5.11E-09,5.11E-09
12/4/2021,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09
12/5/2021,4.49E-09,4.49E-09,4.49E-09,4.49E-09,4.49E-09,4.49E-09
12/6/2021,4.58E-09,4.58E-09,4.58E-09,4.58E-09,4.58E-09,4.58E-09
12/7/2021,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09
12/8/2021,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09
12/9/2021,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09
12/10/2021,4.19E-09,4.19E-09,4.19E-09,4.19E-09,4.19E-09,4.19E-09
12/11/2021,3.78E-09,3.78E-09,3.78E-09,3.78E-09,3.78E-09,3.78E-09
12/12/2021,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09
12/13/2021,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09
12/14/2021,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09
12/15/2021,4.71E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09
12/16/2021,4.78E-09,4.78E-09,4.78E-09,4.78E-09,4.78E-09,4.78E-09
12/17/2021,4.71E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09
12/18/2021,4.66E-09,4.66E-09,4.66E-09,4.66E-09,4.66E-09,4.66E-09
12/19/2021,4.08E-09,4.08E-09,4.08E-09,4.08E-09,4.08E-09,4.08E-09
12/20/2021,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09
12/21/2021,3.96E-09,3.96E-09,3.96E-09,3.96E-09,3.96E-09,3.96E-09
12/22/2021,4.10E-09,4.10E-09,4.10E-09,4.10E-09,4.10E-09,4.10E-09
12/23/2021,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09
12/24/2021,4.19E-09,4.19E-09,4.19E-09,4.19E-09,4.19E-09,4.19E-09
12/25/2021,3.70E-09,3.70E-09,3.70E-09,3.70E-09,3.70E-09,3.70E-09
12/26/2021,4.24E-09,4.24E-09,4.24E-09,4.24E-09,4.24E-09,4.24E-09
12/27/2021,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09
12/28/2021,4.59E-09,4.59E-09,4.59E-09,4.59E-09,4.59E-09,4.59E-09
12/29/2021,4.66E-09,4.66E-09,4.66E-09,4.66E-09,4.66E-09,4.66E-09
12/30/2021,4.60E-09,4.60E-09,4.60E-09,4.60E-09,4.60E-09,4.60E-09
12/31/2021,4.70E-09,4.70E-09,4.70E-09,4.70E-09,4.70E-09,4.70E-09
1/1/2022,4.65E-09,4.65E-09,4.65E-09,4.65E-09,4.65E-09,4.65E-09
1/2/2022,4.51E-09,4.51E-09,4.51E-09,4.51E-09,4.51E-09,4.51E-09
1/3/2022,4.60E-09,4.60E-09,4.60E-09,4.60E-09,4.60E-09,4.60E-09
1/4/2022,4.50E-09,4.50E-09,4.50E-09,4.50E-09,4.50E-09,4.50E-09
1/5/2022,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09
1/6/2022,3.89E-09,3.89E-09,3.89E-09,3.89E-09,3.89E-09,3.89E-09
1/7/2022,4.28E-09,4.28E-09,4.28E-09,4.28E-09,4.28E-09,4.28E-09
1/8/2022,4.50E-09,4.50E-09,4.50E-09,4.50E-09,4.50E-09,4.50E-09
1/9/2022,4.58E-09,4.58E-09,4.58E-09,4.58E-09,4.58E-09,4.58E-09
1/10/2022,4.45E-09,4.45E-09,4.45E-09,4.45E-09,4.45E-09,4.45E-09
1/11/2022,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09
1/12/2022,3.51E-09,3.51E-09,3.51E-09,3.51E-09,3.51E-09,3.51E-09
1/13/2022,4.07E-09,4.07E-09,4.07E-09,4.07E-09,4.07E-09,4.07E-09
1/14/2022,4.34E-09,4.34E-09,4.34E-09,4.34E-09,4.34E-09,4.34E-09
1/15/2022,4.25E-09,4.25E-09,4.25E-09,4.25E-09,4.25E-09,4.25E-09
1/16/2022,4.32E-09,4.32E-09,4.32E-09,4.32E-09,4.32E-09,4.32E-09
1/17/2022,3.76E-09,3.76E-09,3.76E-09,3.76E-09,3.76E-09,3.76E-09
1/18/2022,4.15E-09,4.15E-09,4.15E-09,4.15E-09,4.15E-09,4.15E-09
1/19/2022,4.38E-09,4.38E-09,4.38E-09,4.38E-09,4.38E-09,4.38E-09
1/20/2022,3.95E-09,3.95E-09,3.95E-09,3.95E-09,3.95E-09,3.95E-09
1/21/2022,3.67E-09,3.67E-09,3.67E-09,3.67E-09,3.67E-09,3.67E-09
1/22/2022,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09
1/23/2022,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09
1/24/2022,4.00E-09,4.00E-09,4.00E-09,4.00E-09,4.00E-09,4.00E-09
1/25/2022,4.11E-09,4.11E-09,4.11E-09,4.11E-09,4.11E-09,4.11E-09
1/26/2022,4.09E-09,4.09E-09,4.09E-09,4.09E-09,4.09E-09,4.09E-09
1/27/2022,4.09E-09,4.09E-09,4.09E-09,4.09E-09,4.09E-09,4.09E-09
1/28/2022,4.33E-09,4.33E-09,4.33E-09,4.33E-09,4.33E-09,4.33E-09
1/29/2022,4.43E-09,4.43E-09,4.43E-09,4.43E-09,4.43E-09,4.43E-09
1/30/2022,3.85E-09,3.85E-09,3.85E-09,3.85E-09,3.85E-09,3.85E-09
1/31/2022,3.85E-09,3.85E-09,3.85E-09,3.85E-09,3.85E-09,3.85E-09
2/1/2022,4.25E-09,4.25E-09,4.25E-09,4.25E-09,4.25E-09,4.25E-09
2/2/2022,4.34E-09,4.34E-09,4.34E-09,4.34E-09,4.34E-09,4.34E-09
2/3/2022,4.37E-09,4.37E-09,4.37E-09,4.37E-09,4.37E-09,4.37E-09
2/4/2022,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09
2/5/2022,3.66E-09,3.66E-09,3.66E-09,3.66E-09,3.66E-09,3.66E-09
2/6/2022,3.71E-09,3.71E-09,3.71E-09,3.71E-09,3.71E-09,3.71E-09
2/7/2022,3.70E-09,3.70E-09,3.70E-09,3.70E-09,3.70E-09,3.70E-09
2/8/2022,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09
2/9/2022,3.09E-09,3.09E-09,3.09E-09,3.09E-09,3.09E-09,3.09E-09
2/10/2022,2.87E-09,2.87E-09,2.87E-09,2.87E-09,2.87E-09,2.87E-09
2/11/2022,3.34E-09,3.34E-09,3.34E-09,3.34E-09,3.34E-09,3.34E-09
2/12/2022,3.14E-09,3.14E-09,3.14E-09,3.14E-09,3.14E-09,3.14E-09
2/13/2022,3.61E-09,3.61E-09,3.61E-09,3.61E-09,3.61E-09,3.61E-09
2/14/2022,3.90E-09,3.90E-09,3.90E-09,3.90E-09,3.90E-09,3.90E-09
2/15/2022,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09,3.81E-09
2/16/2022,3.80E-09,3.80E-09,3.80E-09,3.80E-09,3.80E-09,3.80E-09
2/17/2022,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09,3.99E-09
2/18/2022,3.16E-09,3.16E-09,3.16E-09,3.16E-09,3.16E-09,3.16E-09
2/19/2022,3.60E-09,3.60E-09,3.60E-09,3.60E-09,3.60E-09,3.60E-09
2/20/2022,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09
2/21/2022,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09
2/22/2022,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09
2/23/2022,4.05E-09,4.05E-09,4.05E-09,4.05E-09,4.05E-09,4.05E-09
2/24/2022,3.82E-09,3.82E-09,3.82E-09,3.82E-09,3.82E-09,3.82E-09
2/25/2022,3.23E-09,3.23E-09,3.23E-09,3.23E-09,3.23E-09,3.23E-09
2/26/2022,3.03E-09,3.03E-09,3.03E-09,3.03E-09,3.03E-09,3.03E-09
2/27/2022,3.49E-09,3.49E-09,3.49E-09,3.49E-09,3.49E-09,3.49E-09
2/28/2022,3.72E-09,3.72E-09,3.72E-09,3.72E-09,3.72E-09,3.72E-09
3/1/2022,3.68E-09,3.68E-09,3.68E-09,3.68E-09,3.68E-09,3.68E-09
3/2/2022,3.63E-09,3.63E-09,3.63E-09,3.63E-09,3.63E-09,3.63E-09
3/3/2022,3.65E-09,3.65E-09,3.65E-09,3.65E-09,3.65E-09,3.65E-09
3/4/2022,3.80E-09,3.80E-09,3.80E-09,3.80E-09,3.80E-09,3.80E-09
3/5/2022,3.69E-09,3.69E-09,3.69E-09,3.69E-09,3.69E-09,3.69E-09
3/6/2022,3.54E-09,3.54E-09,3.54E-09,3.54E-09,3.54E-09,3.54E-09
3/7/2022,3.74E-09,3.74E-09,3.74E-09,3.74E-09,3.74E-09,3.74E-09
3/8/2022,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09,3.92E-09
3/9/2022,3.64E-09,3.64E-09,3.64E-09,3.64E-09,3.64E-09,3.64E-09
3/10/2022,3.67E-09,3.67E-09,3.67E-09,3.67E-09,3.67E-09,3.67E-09
3/11/2022,3.40E-09,3.40E-09,3.40E-09,3.40E-09,3.40E-09,3.40E-09
3/12/2022,3.63E-09,3.63E-09,3.63E-09,3.63E-09,3.63E-09,3.63E-09
3/13/2022,3.57E-09,3.57E-09,3.57E-09,3.57E-09,3.57E-09,3.57E-09
3/14/2022,3.48E-09,3.48E-09,3.48E-09,3.48E-09,3.48E-09,3.48E-09
3/15/2022,3.38E-09,3.38E-09,3.38E-09,3.38E-09,3.38E-09,3.38E-09
3/16/2022,3.37E-09,3.37E-09,3.37E-09,3.37E-09,3.37E-09,3.37E-09
3/17/2022,3.52E-09,3.52E-09,3.52E-09,3.52E-09,3.52E-09,3.52E-09
3/18/2022,2.89E-09,2.89E-09,2.89E-09,2.89E-09,2.89E-09,2.89E-09
3/19/2022,2.88E-09,2.88E-09,2.88E-09,2.88E-09,2.88E-09,2.88E-09
3/20/2022,3.19E-09,3.19E-09,3.19E-09,3.19E-09,3.19E-09,3.19E-09
3/21/2022,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09
3/22/2022,3.17E-09,3.17E-09,3.17E-09,3.17E-09,3.17E-09,3.17E-09
3/23/2022,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09
3/24/2022,3.43E-09,3.43E-09,3.43E-09,3.43E-09,3.43E-09,3.43E-09
3/25/2022,0.104,0.104,0.104,0.104,0.104,0.104
3/26/2022,6.89E-02,6.89E-02,6.89E-02,6.89E-02,6.89E-02,6.89E-02
3/27/2022,0.481,0.481,0.481,0.481,0.481,0.481
3/28/2022,0.322,0.322,0.322,0.322,0.322,0.322
3/29/2022,6.34E-02,6.34E-02,6.34E-02,6.34E-02,6.34E-02,6.34E-02
3/30/2022,8.20E-03,8.20E-03,8.20E-03,8.20E-03,8.20E-03,8.20E-03
3/31/2022,1.56E-03,1.56E-03,1.56E-03,1.56E-03,1.56E-03,1.56E-03
4/1/2022,2.66E-04,2.66E-04,2.66E-04,2.66E-04,2.66E-04,2.66E-04
4/2/2022,5.43E-05,5.43E-05,5.43E-05,5.43E-05,5.43E-05,5.43E-05
4/3/2022,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05
4/4/2022,4.66E-06,4.66E-06,4.66E-06,4.66E-06,4.66E-06,4.66E-06
4/5/2022,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06,1.56E-06
4/6/2022,5.41E-07,5.41E-07,5.41E-07,5.41E-07,5.41E-07,5.41E-07
4/7/2022,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07
4/8/2022,7.34E-08,7.34E-08,7.34E-08,7.34E-08,7.34E-08,7.34E-08
4/9/2022,3.00E-08,3.00E-08,3.00E-08,3.00E-08,3.00E-08,3.00E-08
4/10/2022,1.44E-08,1.44E-08,1.44E-08,1.44E-08,1.44E-08,1.44E-08
4/11/2022,9.68E-09,9.68E-09,9.68E-09,9.68E-09,9.68E-09,9.68E-09
4/12/2022,7.18E-09,7.18E-09,7.18E-09,7.18E-09,7.18E-09,7.18E-09
4/13/2022,6.96E-09,6.96E-09,6.96E-09,6.96E-09,6.96E-09,6.96E-09
4/14/2022,7.15E-09,7.15E-09,7.15E-09,7.15E-09,7.15E-09,7.15E-09
4/15/2022,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09
4/16/2022,7.33E-09,7.33E-09,7.33E-09,7.33E-09,7.33E-09,7.33E-09
4/17/2022,7.40E-09,7.40E-09,7.40E-09,7.40E-09,7.40E-09,7.40E-09
4/18/2022,7.49E-09,7.49E-09,7.49E-09,7.49E-09,7.49E-09,7.49E-09
4/19/2022,7.96E-09,7.96E-09,7.96E-09,7.96E-09,7.96E-09,7.96E-09
4/20/2022,7.41E-09,7.41E-09,7.41E-09,7.41E-09,7.41E-09,7.41E-09
4/21/2022,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09
4/22/2022,7.57E-09,7.57E-09,7.57E-09,7.57E-09,7.57E-09,7.57E-09
4/23/2022,7.55E-09,7.55E-09,7.55E-09,7.55E-09,7.55E-09,7.55E-09
4/24/2022,7.25E-09,7.25E-09,7.25E-09,7.25E-09,7.25E-09,7.25E-09
4/25/2022,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09
4/26/2022,7.49E-09,7.49E-09,7.49E-09,7.49E-09,7.49E-09,7.49E-09
4/27/2022,7.70E-09,7.70E-09,7.70E-09,7.70E-09,7.70E-09,7.70E-09
4/28/2022,7.76E-09,7.76E-09,7.76E-09,7.76E-09,7.76E-09,7.76E-09
4/29/2022,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09
