date,solp fs1,solp fs2,solp fs3,solp gw1,solp gw2,solp gw3
7/27/2019,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07
7/28/2019,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07
7/29/2019,1.14E-07,1.14E-07,1.14E-07,1.14E-07,1.14E-07,1.14E-07
7/30/2019,1.18E-07,1.18E-07,1.18E-07,1.18E-07,1.18E-07,1.18E-07
7/31/2019,6.80E-07,6.80E-07,6.80E-07,6.80E-07,6.80E-07,6.80E-07
8/1/2019,3.69E-07,3.69E-07,3.69E-07,3.69E-07,3.69E-07,3.69E-07
8/2/2019,1.96E-07,1.96E-07,1.96E-07,1.96E-07,1.96E-07,1.96E-07
8/3/2019,1.18E-07,1.18E-07,1.18E-07,1.18E-07,1.18E-07,1.18E-07
8/4/2019,6.46E-07,6.46E-07,6.46E-07,6.46E-07,6.46E-07,6.46E-07
8/5/2019,3.25E-07,3.25E-07,3.25E-07,3.25E-07,3.25E-07,3.25E-07
8/6/2019,1.74E-07,1.74E-07,1.74E-07,1.74E-07,1.74E-07,1.74E-07
8/7/2019,1.28E-07,1.28E-07,1.28E-07,1.28E-07,1.28E-07,1.28E-07
8/8/2019,1.07E-07,1.07E-07,1.07E-07,1.07E-07,1.07E-07,1.07E-07
8/9/2019,1.42E-07,1.42E-07,1.42E-07,1.42E-07,1.42E-07,1.42E-07
8/10/2019,1.35E-07,1.35E-07,1.35E-07,1.35E-07,1.35E-07,1.35E-07
8/11/2019,9.96E-08,9.96E-08,9.96E-08,9.96E-08,9.96E-08,9.96E-08
8/12/2019,7.84E-08,7.84E-08,7.84E-08,7.84E-08,7.84E-08,7.84E-08
8/13/2019,7.55E-08,7.55E-08,7.55E-08,7.55E-08,7.55E-08,7.55E-08
8/14/2019,8.42E-08,8.42E-08,8.42E-08,8.42E-08,8.42E-08,8.42E-08
8/15/2019,7.42E-07,7.42E-07,7.42E-07,7.42E-07,7.42E-07,7.42E-07
8/16/2019,1.12E-06,1.12E-06,1.12E-06,1.12E-06,1.12E-06,1.12E-06
8/17/2019,1.32E-06,1.32E-06,1.32E-06,1.32E-06,1.32E-06,1.32E-06
8/18/2019,6.26E-07,6.26E-07,6.26E-07,6.26E-07,6.26E-07,6.26E-07
8/19/2019,1.01E-06,1.01E-06,1.01E-06,1.01E-06,1.01E-06,1.01E-06
8/20/2019,5.34E-07,5.34E-07,5.34E-07,5.34E-07,5.34E-07,5.34E-07
8/21/2019,2.91E-07,2.91E-07,2.91E-07,2.91E-07,2.91E-07,2.91E-07
8/22/2019,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07
8/23/2019,4.76E-07,4.76E-07,4.76E-07,4.76E-07,4.76E-07,4.76E-07
8/24/2019,2.52E-07,2.52E-07,2.52E-07,2.52E-07,2.52E-07,2.52E-07
8/25/2019,1.60E-07,1.60E-07,1.60E-07,1.60E-07,1.60E-07,1.60E-07
8/26/2019,7.79E-07,7.79E-07,7.79E-07,7.79E-07,7.79E-07,7.79E-07
8/27/2019,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06
8/28/2019,5.91E-07,5.91E-07,5.91E-07,5.91E-07,5.91E-07,5.91E-07
8/29/2019,9.52E-07,9.52E-07,9.52E-07,9.52E-07,9.52E-07,9.52E-07
8/30/2019,4.94E-07,4.94E-07,4.94E-07,4.94E-07,4.94E-07,4.94E-07
8/31/2019,2.53E-07,2.53E-07,2.53E-07,2.53E-07,2.53E-07,2.53E-07
9/1/2019,8.61E-07,8.61E-07,8.61E-07,8.61E-07,8.61E-07,8.61E-07
9/2/2019,4.83E-07,4.83E-07,4.83E-07,4.83E-07,4.83E-07,4.83E-07
9/3/2019,2.77E-07,2.77E-07,2.77E-07,2.77E-07,2.77E-07,2.77E-07
9/4/2019,1.84E-07,1.84E-07,1.84E-07,1.84E-07,1.84E-07,1.84E-07
9/5/2019,9.41E-07,9.41E-07,9.41E-07,9.41E-07,9.41E-07,9.41E-07
9/6/2019,5.59E-07,5.59E-07,5.59E-07,5.59E-07,5.59E-07,5.59E-07
9/7/2019,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06
9/8/2019,6.30E-07,6.30E-07,6.30E-07,6.30E-07,6.30E-07,6.30E-07
9/9/2019,3.37E-07,3.37E-07,3.37E-07,3.37E-07,3.37E-07,3.37E-07
9/10/2019,2.04E-07,2.04E-07,2.04E-07,2.04E-07,2.04E-07,2.04E-07
9/11/2019,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06
9/12/2019,1.67E-06,1.67E-06,1.67E-06,1.67E-06,1.67E-06,1.67E-06
9/13/2019,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06
9/14/2019,5.52E-07,5.52E-07,5.52E-07,5.52E-07,5.52E-07,5.52E-07
9/15/2019,1.37E-06,1.37E-06,1.37E-06,1.37E-06,1.37E-06,1.37E-06
9/16/2019,8.47E-07,8.47E-07,8.47E-07,8.47E-07,8.47E-07,8.47E-07
9/17/2019,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06
9/18/2019,2.22E-06,2.22E-06,2.22E-06,2.22E-06,2.22E-06,2.22E-06
9/19/2019,2.67E-06,2.67E-06,2.67E-06,2.67E-06,2.67E-06,2.67E-06
9/20/2019,2.98E-06,2.98E-06,2.98E-06,2.98E-06,2.98E-06,2.98E-06
9/21/2019,1.71E-06,1.71E-06,1.71E-06,1.71E-06,1.71E-06,1.71E-06
9/22/2019,9.30E-07,9.30E-07,9.30E-07,9.30E-07,9.30E-07,9.30E-07
9/23/2019,5.26E-07,5.26E-07,5.26E-07,5.26E-07,5.26E-07,5.26E-07
9/24/2019,3.25E-07,3.25E-07,3.25E-07,3.25E-07,3.25E-07,3.25E-07
9/25/2019,2.25E-07,2.25E-07,2.25E-07,2.25E-07,2.25E-07,2.25E-07
9/26/2019,1.73E-07,1.73E-07,1.73E-07,1.73E-07,1.73E-07,1.73E-07
9/27/2019,1.60E-07,1.60E-07,1.60E-07,1.60E-07,1.60E-07,1.60E-07
9/28/2019,1.41E-07,1.41E-07,1.41E-07,1.41E-07,1.41E-07,1.41E-07
9/29/2019,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07,1.50E-07
9/30/2019,1.43E-07,1.43E-07,1.43E-07,1.43E-07,1.43E-07,1.43E-07
10/1/2019,1.52E-07,1.52E-07,1.52E-07,1.52E-07,1.52E-07,1.52E-07
10/2/2019,1.53E-07,1.53E-07,1.53E-07,1.53E-07,1.53E-07,1.53E-07
10/3/2019,1.23E-06,1.23E-06,1.23E-06,1.23E-06,1.23E-06,1.23E-06
10/4/2019,2.43E-06,2.43E-06,2.43E-06,2.43E-06,2.43E-06,2.43E-06
10/5/2019,1.68E-06,1.68E-06,1.68E-06,1.68E-06,1.68E-06,1.68E-06
10/6/2019,2.59E-06,2.59E-06,2.59E-06,2.59E-06,2.59E-06,2.59E-06
10/7/2019,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06,1.74E-06
10/8/2019,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06
10/9/2019,2.08E-06,2.08E-06,2.08E-06,2.08E-06,2.08E-06,2.08E-06
10/10/2019,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06
10/11/2019,2.30E-06,2.30E-06,2.30E-06,2.30E-06,2.30E-06,2.30E-06
10/12/2019,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06
10/13/2019,2.32E-06,2.32E-06,2.32E-06,2.32E-06,2.32E-06,2.32E-06
10/14/2019,1.58E-06,1.58E-06,1.58E-06,1.58E-06,1.58E-06,1.58E-06
10/15/2019,2.41E-06,2.41E-06,2.41E-06,2.41E-06,2.41E-06,2.41E-06
10/16/2019,1.67E-06,1.67E-06,1.67E-06,1.67E-06,1.67E-06,1.67E-06
10/17/2019,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06
10/18/2019,7.73E-07,7.73E-07,7.73E-07,7.73E-07,7.73E-07,7.73E-07
10/19/2019,5.77E-07,5.77E-07,5.77E-07,5.77E-07,5.77E-07,5.77E-07
10/20/2019,1.84E-06,1.84E-06,1.84E-06,1.84E-06,1.84E-06,1.84E-06
10/21/2019,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06
10/22/2019,9.53E-07,9.53E-07,9.53E-07,9.53E-07,9.53E-07,9.53E-07
10/23/2019,6.55E-07,6.55E-07,6.55E-07,6.55E-07,6.55E-07,6.55E-07
10/24/2019,4.73E-07,4.73E-07,4.73E-07,4.73E-07,4.73E-07,4.73E-07
10/25/2019,3.56E-07,3.56E-07,3.56E-07,3.56E-07,3.56E-07,3.56E-07
10/26/2019,3.17E-07,3.17E-07,3.17E-07,3.17E-07,3.17E-07,3.17E-07
10/27/2019,2.74E-07,2.74E-07,2.74E-07,2.74E-07,2.74E-07,2.74E-07
10/28/2019,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07
10/29/2019,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06
10/30/2019,2.64E-06,2.64E-06,2.64E-06,2.64E-06,2.64E-06,2.64E-06
10/31/2019,3.56E-06,3.56E-06,3.56E-06,3.56E-06,3.56E-06,3.56E-06
11/1/2019,2.56E-06,2.56E-06,2.56E-06,2.56E-06,2.56E-06,2.56E-06
11/2/2019,3.25E-06,3.25E-06,3.25E-06,3.25E-06,3.25E-06,3.25E-06
11/3/2019,4.04E-06,4.04E-06,4.04E-06,4.04E-06,4.04E-06,4.04E-06
11/4/2019,4.71E-06,4.71E-06,4.71E-06,4.71E-06,4.71E-06,4.71E-06
11/5/2019,5.33E-06,5.33E-06,5.33E-06,5.33E-06,5.33E-06,5.33E-06
11/6/2019,5.70E-06,5.70E-06,5.70E-06,5.70E-06,5.70E-06,5.70E-06
11/7/2019,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06,5.88E-06
11/8/2019,3.99E-06,3.99E-06,3.99E-06,3.99E-06,3.99E-06,3.99E-06
11/9/2019,4.44E-06,4.44E-06,4.44E-06,4.44E-06,4.44E-06,4.44E-06
11/10/2019,3.05E-06,3.05E-06,3.05E-06,3.05E-06,3.05E-06,3.05E-06
11/11/2019,3.70E-06,3.70E-06,3.70E-06,3.70E-06,3.70E-06,3.70E-06
11/12/2019,4.43E-06,4.43E-06,4.43E-06,4.43E-06,4.43E-06,4.43E-06
11/13/2019,3.07E-06,3.07E-06,3.07E-06,3.07E-06,3.07E-06,3.07E-06
11/14/2019,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06
11/15/2019,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06
11/16/2019,9.50E-07,9.50E-07,9.50E-07,9.50E-07,9.50E-07,9.50E-07
11/17/2019,6.87E-07,6.87E-07,6.87E-07,6.87E-07,6.87E-07,6.87E-07
11/18/2019,5.28E-07,5.28E-07,5.28E-07,5.28E-07,5.28E-07,5.28E-07
11/19/2019,5.15E-07,5.15E-07,5.15E-07,5.15E-07,5.15E-07,5.15E-07
11/20/2019,5.03E-07,5.03E-07,5.03E-07,5.03E-07,5.03E-07,5.03E-07
11/21/2019,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06
11/22/2019,1.68E-06,1.68E-06,1.68E-06,1.68E-06,1.68E-06,1.68E-06
11/23/2019,2.94E-06,2.94E-06,2.94E-06,2.94E-06,2.94E-06,2.94E-06
11/24/2019,2.22E-06,2.22E-06,2.22E-06,2.22E-06,2.22E-06,2.22E-06
11/25/2019,3.27E-06,3.27E-06,3.27E-06,3.27E-06,3.27E-06,3.27E-06
11/26/2019,2.49E-06,2.49E-06,2.49E-06,2.49E-06,2.49E-06,2.49E-06
11/27/2019,1.73E-06,1.73E-06,1.73E-06,1.73E-06,1.73E-06,1.73E-06
11/28/2019,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06
11/29/2019,8.78E-07,8.78E-07,8.78E-07,8.78E-07,8.78E-07,8.78E-07
11/30/2019,6.83E-07,6.83E-07,6.83E-07,6.83E-07,6.83E-07,6.83E-07
12/1/2019,5.72E-07,5.72E-07,5.72E-07,5.72E-07,5.72E-07,5.72E-07
12/2/2019,1.96E-06,1.96E-06,1.96E-06,1.96E-06,1.96E-06,1.96E-06
12/3/2019,3.31E-06,3.31E-06,3.31E-06,3.31E-06,3.31E-06,3.31E-06
12/4/2019,2.65E-06,2.65E-06,2.65E-06,2.65E-06,2.65E-06,2.65E-06
12/5/2019,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06
12/6/2019,4.95E-06,4.95E-06,4.95E-06,4.95E-06,4.95E-06,4.95E-06
12/7/2019,5.74E-06,5.74E-06,5.74E-06,5.74E-06,5.74E-06,5.74E-06
12/8/2019,6.46E-06,6.46E-06,6.46E-06,6.46E-06,6.46E-06,6.46E-06
12/9/2019,4.76E-06,4.76E-06,4.76E-06,4.76E-06,4.76E-06,4.76E-06
12/10/2019,5.39E-06,5.39E-06,5.39E-06,5.39E-06,5.39E-06,5.39E-06
12/11/2019,6.21E-06,6.21E-06,6.21E-06,6.21E-06,6.21E-06,6.21E-06
12/12/2019,6.85E-06,6.85E-06,6.85E-06,6.85E-06,6.85E-06,6.85E-06
12/13/2019,7.39E-06,7.39E-06,7.39E-06,7.39E-06,7.39E-06,7.39E-06
12/14/2019,7.79E-06,7.79E-06,7.79E-06,7.79E-06,7.79E-06,7.79E-06
12/15/2019,9.80E-04,9.80E-04,9.80E-04,9.80E-04,9.80E-04,9.80E-04
12/16/2019,2.47E-04,2.47E-04,2.47E-04,2.47E-04,2.47E-04,2.47E-04
12/17/2019,8.61E-05,8.61E-05,8.61E-05,8.61E-05,8.61E-05,8.61E-05
12/18/2019,4.36E-05,4.36E-05,4.36E-05,4.36E-05,4.36E-05,4.36E-05
12/19/2019,2.71E-05,2.71E-05,2.71E-05,2.71E-05,2.71E-05,2.71E-05
12/20/2019,1.76E-05,1.76E-05,1.76E-05,1.76E-05,1.76E-05,1.76E-05
12/21/2019,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05
12/22/2019,1.02E-05,1.02E-05,1.02E-05,1.02E-05,1.02E-05,1.02E-05
12/23/2019,7.07E-06,7.07E-06,7.07E-06,7.07E-06,7.07E-06,7.07E-06
12/24/2019,4.87E-06,4.87E-06,4.87E-06,4.87E-06,4.87E-06,4.87E-06
12/25/2019,5.37E-06,5.37E-06,5.37E-06,5.37E-06,5.37E-06,5.37E-06
12/26/2019,6.13E-06,6.13E-06,6.13E-06,6.13E-06,6.13E-06,6.13E-06
12/27/2019,6.79E-06,6.79E-06,6.79E-06,6.79E-06,6.79E-06,6.79E-06
12/28/2019,7.43E-06,7.43E-06,7.43E-06,7.43E-06,7.43E-06,7.43E-06
12/29/2019,8.06E-06,8.06E-06,8.06E-06,8.06E-06,8.06E-06,8.06E-06
12/30/2019,8.63E-06,8.63E-06,8.63E-06,8.63E-06,8.63E-06,8.63E-06
12/31/2019,8.97E-06,8.97E-06,8.97E-06,8.97E-06,8.97E-06,8.97E-06
1/1/2020,6.61E-06,6.61E-06,6.61E-06,6.61E-06,6.61E-06,6.61E-06
1/2/2020,7.02E-06,7.02E-06,7.02E-06,7.02E-06,7.02E-06,7.02E-06
1/3/2020,7.80E-06,7.80E-06,7.80E-06,7.80E-06,7.80E-06,7.80E-06
1/4/2020,8.48E-06,8.48E-06,8.48E-06,8.48E-06,8.48E-06,8.48E-06
1/5/2020,9.03E-06,9.03E-06,9.03E-06,9.03E-06,9.03E-06,9.03E-06
1/6/2020,9.51E-06,9.51E-06,9.51E-06,9.51E-06,9.51E-06,9.51E-06
1/7/2020,7.06E-06,7.06E-06,7.06E-06,7.06E-06,7.06E-06,7.06E-06
1/8/2020,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06
1/9/2020,5.72E-06,5.72E-06,5.72E-06,5.72E-06,5.72E-06,5.72E-06
1/10/2020,4.28E-06,4.28E-06,4.28E-06,4.28E-06,4.28E-06,4.28E-06
1/11/2020,3.10E-06,3.10E-06,3.10E-06,3.10E-06,3.10E-06,3.10E-06
1/12/2020,4.26E-06,4.26E-06,4.26E-06,4.26E-06,4.26E-06,4.26E-06
1/13/2020,5.66E-06,5.66E-06,5.66E-06,5.66E-06,5.66E-06,5.66E-06
1/14/2020,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06
1/15/2020,3.27E-06,3.27E-06,3.27E-06,3.27E-06,3.27E-06,3.27E-06
1/16/2020,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06
1/17/2020,5.92E-06,5.92E-06,5.92E-06,5.92E-06,5.92E-06,5.92E-06
1/18/2020,4.62E-06,4.62E-06,4.62E-06,4.62E-06,4.62E-06,4.62E-06
1/19/2020,4.67E-06,4.67E-06,4.67E-06,4.67E-06,4.67E-06,4.67E-06
1/20/2020,5.81E-06,5.81E-06,5.81E-06,5.81E-06,5.81E-06,5.81E-06
1/21/2020,4.58E-06,4.58E-06,4.58E-06,4.58E-06,4.58E-06,4.58E-06
1/22/2020,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06
1/23/2020,6.84E-06,6.84E-06,6.84E-06,6.84E-06,6.84E-06,6.84E-06
1/24/2020,7.86E-06,7.86E-06,7.86E-06,7.86E-06,7.86E-06,7.86E-06
1/25/2020,8.72E-06,8.72E-06,8.72E-06,8.72E-06,8.72E-06,8.72E-06
1/26/2020,9.43E-06,9.43E-06,9.43E-06,9.43E-06,9.43E-06,9.43E-06
1/27/2020,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
1/28/2020,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05
1/29/2020,1.09E-05,1.09E-05,1.09E-05,1.09E-05,1.09E-05,1.09E-05
1/30/2020,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05
1/31/2020,8.69E-06,8.69E-06,8.69E-06,8.69E-06,8.69E-06,8.69E-06
2/1/2020,8.91E-06,8.91E-06,8.91E-06,8.91E-06,8.91E-06,8.91E-06
2/2/2020,9.63E-06,9.63E-06,9.63E-06,9.63E-06,9.63E-06,9.63E-06
2/3/2020,1.03E-05,1.03E-05,1.03E-05,1.03E-05,1.03E-05,1.03E-05
2/4/2020,1.09E-05,1.09E-05,1.09E-05,1.09E-05,1.09E-05,1.09E-05
2/5/2020,8.28E-06,8.28E-06,8.28E-06,8.28E-06,8.28E-06,8.28E-06
2/6/2020,6.16E-06,6.16E-06,6.16E-06,6.16E-06,6.16E-06,6.16E-06
2/7/2020,4.60E-06,4.60E-06,4.60E-06,4.60E-06,4.60E-06,4.60E-06
2/8/2020,3.43E-06,3.43E-06,3.43E-06,3.43E-06,3.43E-06,3.43E-06
2/9/2020,2.54E-02,2.54E-02,2.54E-02,2.54E-02,2.54E-02,2.54E-02
2/10/2020,1.07E-02,1.07E-02,1.07E-02,1.07E-02,1.07E-02,1.07E-02
2/11/2020,3.48E-03,3.48E-03,3.48E-03,3.48E-03,3.48E-03,3.48E-03
2/12/2020,1.83E-03,1.83E-03,1.83E-03,1.83E-03,1.83E-03,1.83E-03
2/13/2020,1.26E-03,1.26E-03,1.26E-03,1.26E-03,1.26E-03,1.26E-03
2/14/2020,9.43E-04,9.43E-04,9.43E-04,9.43E-04,9.43E-04,9.43E-04
2/15/2020,6.75E-04,6.75E-04,6.75E-04,6.75E-04,6.75E-04,6.75E-04
2/16/2020,5.32E-04,5.32E-04,5.32E-04,5.32E-04,5.32E-04,5.32E-04
2/17/2020,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04
2/18/2020,3.43E-04,3.43E-04,3.43E-04,3.43E-04,3.43E-04,3.43E-04
2/19/2020,2.83E-04,2.83E-04,2.83E-04,2.83E-04,2.83E-04,2.83E-04
2/20/2020,2.22E-04,2.22E-04,2.22E-04,2.22E-04,2.22E-04,2.22E-04
2/21/2020,1.83E-04,1.83E-04,1.83E-04,1.83E-04,1.83E-04,1.83E-04
2/22/2020,1.55E-04,1.55E-04,1.55E-04,1.55E-04,1.55E-04,1.55E-04
2/23/2020,1.29E-04,1.29E-04,1.29E-04,1.29E-04,1.29E-04,1.29E-04
2/24/2020,9.55E-05,9.55E-05,9.55E-05,9.55E-05,9.55E-05,9.55E-05
2/25/2020,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05
2/26/2020,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05
2/27/2020,5.29E-05,5.29E-05,5.29E-05,5.29E-05,5.29E-05,5.29E-05
2/28/2020,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05,4.61E-05
2/29/2020,4.09E-05,4.09E-05,4.09E-05,4.09E-05,4.09E-05,4.09E-05
3/1/2020,5.97E-02,5.97E-02,5.97E-02,5.97E-02,5.97E-02,5.97E-02
3/2/2020,3.87E-02,3.87E-02,3.87E-02,3.87E-02,3.87E-02,3.87E-02
3/3/2020,1.88E-02,1.88E-02,1.88E-02,1.88E-02,1.88E-02,1.88E-02
3/4/2020,9.41E-03,9.41E-03,9.41E-03,9.41E-03,9.41E-03,9.41E-03
3/5/2020,6.39E-03,6.39E-03,6.39E-03,6.39E-03,6.39E-03,6.39E-03
3/6/2020,4.93E-02,4.93E-02,4.93E-02,4.93E-02,4.93E-02,4.93E-02
3/7/2020,3.86E-02,3.86E-02,3.86E-02,3.86E-02,3.86E-02,3.86E-02
3/8/2020,3.08E-02,3.08E-02,3.08E-02,3.08E-02,3.08E-02,3.08E-02
3/9/2020,8.38E-02,8.38E-02,8.38E-02,8.38E-02,8.38E-02,8.38E-02
3/10/2020,3.82E-02,3.82E-02,3.82E-02,3.82E-02,3.82E-02,3.82E-02
3/11/2020,1.65E-02,1.65E-02,1.65E-02,1.65E-02,1.65E-02,1.65E-02
3/12/2020,8.57E-03,8.57E-03,8.57E-03,8.57E-03,8.57E-03,8.57E-03
3/13/2020,5.91E-03,5.91E-03,5.91E-03,5.91E-03,5.91E-03,5.91E-03
3/14/2020,3.51E-03,3.51E-03,3.51E-03,3.51E-03,3.51E-03,3.51E-03
3/15/2020,2.62E-03,2.62E-03,2.62E-03,2.62E-03,2.62E-03,2.62E-03
3/16/2020,1.63E-03,1.63E-03,1.63E-03,1.63E-03,1.63E-03,1.63E-03
3/17/2020,9.82E-04,9.82E-04,9.82E-04,9.82E-04,9.82E-04,9.82E-04
3/18/2020,5.56E-04,5.56E-04,5.56E-04,5.56E-04,5.56E-04,5.56E-04
3/19/2020,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04,5.40E-04
3/20/2020,2.17E-04,2.17E-04,2.17E-04,2.17E-04,2.17E-04,2.17E-04
3/21/2020,1.30E-04,1.30E-04,1.30E-04,1.30E-04,1.30E-04,1.30E-04
3/22/2020,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05,3.94E-05
3/23/2020,1.58E-05,1.58E-05,1.58E-05,1.58E-05,1.58E-05,1.58E-05
3/24/2020,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06,8.00E-06
3/25/2020,4.63E-06,4.63E-06,4.63E-06,4.63E-06,4.63E-06,4.63E-06
3/26/2020,2.59E-06,2.59E-06,2.59E-06,2.59E-06,2.59E-06,2.59E-06
3/27/2020,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06,2.05E-06
3/28/2020,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06
3/29/2020,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06
3/30/2020,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06
3/31/2020,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06
4/1/2020,8.76E-07,8.76E-07,8.76E-07,8.76E-07,8.76E-07,8.76E-07
4/2/2020,8.73E-07,8.73E-07,8.73E-07,8.73E-07,8.73E-07,8.73E-07
4/3/2020,8.91E-07,8.91E-07,8.91E-07,8.91E-07,8.91E-07,8.91E-07
4/4/2020,8.33E-07,8.33E-07,8.33E-07,8.33E-07,8.33E-07,8.33E-07
4/5/2020,7.82E-07,7.82E-07,7.82E-07,7.82E-07,7.82E-07,7.82E-07
4/6/2020,6.43E-07,6.43E-07,6.43E-07,6.43E-07,6.43E-07,6.43E-07
4/7/2020,5.28E-07,5.28E-07,5.28E-07,5.28E-07,5.28E-07,5.28E-07
4/8/2020,5.35E-07,5.35E-07,5.35E-07,5.35E-07,5.35E-07,5.35E-07
4/9/2020,4.61E-07,4.61E-07,4.61E-07,4.61E-07,4.61E-07,4.61E-07
4/10/2020,4.34E-07,4.34E-07,4.34E-07,4.34E-07,4.34E-07,4.34E-07
4/11/2020,4.32E-07,4.32E-07,4.32E-07,4.32E-07,4.32E-07,4.32E-07
4/12/2020,4.31E-07,4.31E-07,4.31E-07,4.31E-07,4.31E-07,4.31E-07
4/13/2020,4.80E-07,4.80E-07,4.80E-07,4.80E-07,4.80E-07,4.80E-07
4/14/2020,5.02E-07,5.02E-07,5.02E-07,5.02E-07,5.02E-07,5.02E-07
4/15/2020,5.22E-07,5.22E-07,5.22E-07,5.22E-07,5.22E-07,5.22E-07
4/16/2020,3.85E-07,3.85E-07,3.85E-07,3.85E-07,3.85E-07,3.85E-07
4/17/2020,3.36E-07,3.36E-07,3.36E-07,3.36E-07,3.36E-07,3.36E-07
4/18/2020,4.42E-07,4.42E-07,4.42E-07,4.42E-07,4.42E-07,4.42E-07
4/19/2020,3.33E-07,3.33E-07,3.33E-07,3.33E-07,3.33E-07,3.33E-07
4/20/2020,4.19E-07,4.19E-07,4.19E-07,4.19E-07,4.19E-07,4.19E-07
4/21/2020,3.11E-07,3.11E-07,3.11E-07,3.11E-07,3.11E-07,3.11E-07
4/22/2020,4.29E-07,4.29E-07,4.29E-07,4.29E-07,4.29E-07,4.29E-07
4/23/2020,3.91E-07,3.91E-07,3.91E-07,3.91E-07,3.91E-07,3.91E-07
4/24/2020,4.70E-07,4.70E-07,4.70E-07,4.70E-07,4.70E-07,4.70E-07
4/25/2020,4.68E-07,4.68E-07,4.68E-07,4.68E-07,4.68E-07,4.68E-07
4/26/2020,4.76E-07,4.76E-07,4.76E-07,4.76E-07,4.76E-07,4.76E-07
4/27/2020,5.58E-07,5.58E-07,5.58E-07,5.58E-07,5.58E-07,5.58E-07
4/28/2020,5.79E-07,5.79E-07,5.79E-07,5.79E-07,5.79E-07,5.79E-07
4/29/2020,5.42E-07,5.42E-07,5.42E-07,5.42E-07,5.42E-07,5.42E-07
4/30/2020,4.57E-07,4.57E-07,4.57E-07,4.57E-07,4.57E-07,4.57E-07
5/1/2020,3.16E-07,3.16E-07,3.16E-07,3.16E-07,3.16E-07,3.16E-07
5/2/2020,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07
5/3/2020,3.42E-07,3.42E-07,3.42E-07,3.42E-07,3.42E-07,3.42E-07
5/4/2020,3.19E-07,3.19E-07,3.19E-07,3.19E-07,3.19E-07,3.19E-07
5/5/2020,3.19E-07,3.19E-07,3.19E-07,3.19E-07,3.19E-07,3.19E-07
