Date,Value
21/01/2019,0.0001474
22/01/2019,0.0001038
23/01/2019,0.04749
24/01/2019,0.06159
25/01/2019,0.06356
26/01/2019,0.02989
27/01/2019,0.01018
28/01/2019,0.006305
29/01/2019,0.004456
30/01/2019,0.002998
31/01/2019,0.001986
01/02/2019,0.001449
02/02/2019,0.0009783
03/02/2019,0.04811
04/02/2019,0.0653
05/02/2019,0.01154
06/02/2019,0.005403
07/02/2019,0.00954
08/02/2019,0.0513
09/02/2019,0.07038
10/02/2019,0.009045
11/02/2019,0.003299
12/02/2019,0.002256
13/02/2019,0.001613
14/02/2019,0.04317
15/02/2019,0.0117
16/02/2019,0.001358
17/02/2019,0.0003645
18/02/2019,0.0002404
19/02/2019,0.0001789
20/02/2019,0.0001427
21/02/2019,0.04372
22/02/2019,0.05612
23/02/2019,0.01306
24/02/2019,0.08214
25/02/2019,0.07082
26/02/2019,0.007988
27/02/2019,0.003283
28/02/2019,0.002447
01/03/2019,0.001954
02/03/2019,0.001569
03/03/2019,0.001234
04/03/2019,0.0009675
05/03/2019,0.000762
06/03/2019,0.000601
07/03/2019,0.0004732
08/03/2019,0.0003942
09/03/2019,0.000313
10/03/2019,0.08021
11/03/2019,0.04664
12/03/2019,0.03622
13/03/2019,0.05662
14/03/2019,0.02486
15/03/2019,0.006846
16/03/2019,0.004256
17/03/2019,0.00285
18/03/2019,0.001856
19/03/2019,0.001168
20/03/2019,0.0007196
21/03/2019,0.0004675
22/03/2019,0.0002794
23/03/2019,0.000163
24/03/2019,9.479E-05
25/03/2019,5.429E-05
26/03/2019,3.091E-05
27/03/2019,0.000165
28/03/2019,1.998E-05
29/03/2019,6.731E-06
30/03/2019,3.632E-06
31/03/2019,3.552E-06
01/04/2019,2.06E-06
02/04/2019,1.133E-06
03/04/2019,6.176E-07
04/04/2019,3.505E-07
05/04/2019,7.709E-07
06/04/2019,4.398E-07
07/04/2019,2.414E-07
08/04/2019,1.969E-07
09/04/2019,1.101E-07
10/04/2019,2.12E-09
11/04/2019,4.155E-11
12/04/2019,7.822E-07
13/04/2019,4.643E-07
14/04/2019,6.585E-05
15/04/2019,6.963E-06
16/04/2019,2.568E-06
17/04/2019,1.368E-06
18/04/2019,8.82E-07
19/04/2019,1.44E-06
20/04/2019,1.995E-06
21/04/2019,1.198E-06
22/04/2019,6.734E-07
23/04/2019,1.238E-06
24/04/2019,7.298E-07
25/04/2019,4.157E-07
26/04/2019,1.102E-06
27/04/2019,6.592E-07
28/04/2019,3.807E-07
29/04/2019,1.245E-06
30/04/2019,1.858E-06
01/05/2019,2.188E-06
02/05/2019,2.471E-06
03/05/2019,2.672E-06
04/05/2019,1.612E-06
05/05/2019,9.46E-07
06/05/2019,5.506E-07
07/05/2019,1.254E-06
08/05/2019,7.909E-07
09/05/2019,4.822E-07
10/05/2019,0.006808
11/05/2019,0.0003375
12/05/2019,1.68E-05
13/05/2019,0.0006647
14/05/2019,3.766E-05
15/05/2019,2.28E-06
16/05/2019,4.955E-07
